DateTime,Magnitude,Latitude,Longitude,Depth
0962-08-06 10:09:18,0.23,-28.04,12.58,19.43
0966-11-14 18:19:41,0.18,73.16,100.37,758.06
0967-03-27 12:52:19,0.37,-68.74,-30.26,87.3
0968-04-05 12:05:23,0.71,-47.59,80.47,133.18
0968-04-06 17:33:39,0.68,-39.97,158.54,394.63
0969-01-02 16:46:15,0.11,-85.77,23.98,217.2
0969-12-20 19:41:51,0.31,87.88,-89.43,661.37
0971-05-22 16:42:22,0.3,-86.45,65.59,632.47
0973-04-27 07:08:47,1.23,-20.62,-62.24,275.2
0973-10-10 00:53:23,0.3,-39.55,-152.7,773.64
0974-05-22 03:40:30,0.54,-44.64,-42.79,625.16
0975-07-18 00:05:03,0.53,-60.78,-129.39,458.85
0975-12-05 21:50:16,1.18,-24.83,-17.8,267.04
0976-06-01 03:05:25,2.5,-15.11,107.16,653.89
0977-03-13 01:11:04,0.58,-66.76,162.23,12.08
0977-12-13 19:57:46,0.03,47.55,42.16,362.68
0980-10-22 11:52:59,0.36,-36.74,158.55,631.15
0985-03-22 17:26:37,0.45,-8.84,-99.38,131.47
0985-12-28 02:55:47,0.43,-48.02,133.74,410.84
0986-08-09 18:08:52,0.15,-72.61,-42.48,395.68
0987-08-24 23:23:52,0.09,68.98,-102.58,108.82
0988-08-02 10:10:26,0.54,4.39,-62.91,543.18
0991-02-19 10:20:36,0.17,53.22,172.66,572.1
0991-03-02 09:35:33,0.42,6.19,169.05,729.39
0991-06-07 20:59:31,0.34,75.03,-26.73,149.33
0993-05-20 01:24:21,0.25,-8.9,-41.6,392.79
0996-05-16 20:03:03,0.46,88.28,-23.74,152.34
0996-06-19 22:18:38,1.19,-12.25,-49.94,710.45
0996-12-02 07:25:29,0.09,44.35,165.15,463.88
0998-03-17 00:12:33,0.14,88.98,127.55,190.96
0999-04-13 21:19:24,1.08,-34.15,153.7,74.1
1000-01-27 19:12:48,2.02,-59.75,68.06,238.51
1001-02-06 12:31:17,0.45,35.22,138.27,267.16
1002-07-11 16:48:14,0.6,19.66,-113.03,439.07
1006-06-23 03:53:43,0.11,89.82,85.98,796.49
1007-02-07 11:37:14,0.52,-41.77,154.97,284.65
1009-10-26 02:15:55,1.57,24.73,20.0,274.97
1010-03-17 06:43:57,0.11,20.16,-54.8,176.65
1011-10-07 11:47:54,0.34,-88.55,-44.7,743.94
1012-05-01 02:47:54,0.45,-65.49,12.25,704.35
1015-08-14 02:28:49,0.16,-86.12,163.3,555.14
1015-10-13 10:07:43,0.66,52.39,32.01,147.18
1028-03-19 16:07:03,0.0,21.05,130.73,546.36
1028-06-23 22:53:30,0.03,35.78,40.12,413.61
1031-07-27 11:32:29,0.44,-36.92,-140.34,131.88
1031-09-27 07:35:05,0.11,2.13,-90.46,217.85
1034-01-21 08:21:22,0.33,-71.15,-106.51,480.19
1036-01-07 13:24:25,0.08,35.04,19.96,261.93
1036-12-01 02:33:26,0.92,-81.41,145.05,509.32
1039-09-26 17:27:59,0.26,-87.8,-11.12,4.86
1041-03-15 00:03:01,0.33,10.02,-71.81,249.38
1045-07-11 08:14:52,0.46,76.18,120.95,224.11
1045-08-19 13:58:39,0.23,79.07,151.5,19.62
1045-12-17 19:06:21,0.24,-35.38,-27.6,35.08
1049-09-23 17:10:32,0.14,26.95,134.93,640.95
1051-02-13 06:13:07,0.13,7.49,57.45,63.34
1053-11-09 09:14:09,1.72,56.21,132.39,56.98
1056-07-24 16:44:37,0.24,46.66,23.79,84.76
1058-10-22 04:55:16,0.41,-28.21,-3.83,780.37
1060-08-23 12:38:14,1.57,-6.43,-101.97,103.21
1066-08-24 10:59:55,0.34,-67.13,61.57,508.9
1067-04-23 07:01:34,0.05,11.45,-59.1,607.19
1067-10-03 14:42:09,0.17,-47.37,102.39,627.21
1069-02-16 13:56:19,0.66,0.67,-16.12,621.3
1073-12-04 10:48:49,0.32,54.49,-58.55,427.1
1073-12-21 17:23:47,0.07,-39.85,-129.51,775.93
1075-08-28 05:39:45,0.3,-67.36,-81.95,483.17
1076-08-10 10:07:20,0.35,-67.37,102.18,380.8
1077-05-12 07:00:04,0.17,-82.61,17.7,313.98
1078-05-08 03:38:17,1.16,17.31,-147.22,689.07
1078-06-18 18:59:05,0.6,-68.24,-28.77,655.75
1078-09-12 16:15:28,1.03,-9.27,-124.88,332.43
1082-09-21 06:19:57,0.45,-36.33,-125.66,390.43
1083-02-23 05:03:59,0.0,25.91,36.94,368.24
1084-04-10 14:37:15,0.09,66.41,-147.76,105.82
1084-05-21 15:37:47,0.28,73.63,63.89,263.18
1086-02-16 14:54:40,0.9,-33.0,96.79,688.01
1087-01-14 07:52:57,0.73,11.71,-73.4,16.17
1087-05-08 05:13:07,0.17,77.82,141.3,403.0
1087-11-21 00:59:19,0.72,26.16,120.97,797.42
1088-06-19 23:13:07,0.04,-29.21,105.46,674.38
1088-10-19 16:21:01,0.03,30.38,162.53,668.48
1088-11-14 17:49:18,0.57,-86.59,53.84,738.0
1097-09-18 01:09:48,0.02,-69.62,-162.67,162.01
1101-06-20 19:16:47,0.36,-28.81,26.51,775.71
1102-03-08 08:07:14,0.94,32.2,10.06,743.03
1104-01-11 13:39:23,0.77,36.88,27.21,18.52
1107-06-10 13:19:42,0.18,88.45,119.43,287.5
1108-12-23 07:52:20,0.56,48.25,-0.68,363.41
1110-02-05 02:55:18,0.82,35.94,-0.02,399.19
1110-09-04 06:22:50,0.81,5.42,-101.18,760.54
1113-03-23 13:07:16,0.33,51.86,118.15,72.66
1114-07-27 19:59:54,0.53,-40.11,-6.63,84.9
1116-04-25 05:23:18,0.45,79.65,-106.09,447.65
1118-07-21 13:55:04,1.27,69.43,-114.44,78.7
1121-03-19 17:59:42,0.82,-41.59,-32.98,563.23
1121-09-24 10:11:25,0.29,-35.89,165.76,126.63
1122-11-07 10:57:58,0.05,-11.68,15.78,102.83
1123-08-14 03:13:25,1.35,-9.66,-115.47,106.45
1127-12-22 12:03:23,2.21,-47.54,-77.04,706.1
1130-06-12 22:28:10,0.03,-50.53,-110.81,88.6
1130-07-06 04:31:49,0.08,81.83,7.9,307.95
1138-05-06 15:06:08,0.3,39.34,48.85,642.56
1139-04-18 19:16:06,0.64,-83.0,-109.89,123.41
1139-06-24 03:13:50,0.59,26.37,99.19,313.79
1140-04-27 11:28:22,0.23,-67.85,179.84,385.17
1141-09-05 22:47:11,0.72,-18.32,-105.9,640.92
1143-11-23 02:00:13,0.46,69.43,-115.43,423.31
1144-08-16 10:22:03,0.34,-53.51,172.08,60.24
1145-04-23 15:19:10,0.53,-16.23,80.57,553.94
1146-03-20 20:14:25,0.49,-46.76,-67.25,641.85
1148-01-27 12:21:08,0.57,-25.33,-160.8,202.09
1149-12-11 17:19:26,0.33,0.38,47.05,132.17
1151-04-13 08:41:07,0.08,-1.25,105.14,543.18
1151-12-06 04:40:17,0.07,-61.27,167.46,37.52
1153-01-06 20:29:12,0.72,14.23,-87.7,536.86
1156-03-06 09:16:22,0.19,-75.79,152.2,265.0
1156-03-16 06:30:25,0.47,18.73,-0.1,250.46
1158-12-09 02:23:30,0.0,85.62,-7.37,187.59
1159-07-13 10:25:51,0.3,-15.31,12.02,786.59
1166-04-17 00:21:44,0.86,-80.15,45.91,545.18
1168-07-19 12:35:30,0.25,-56.11,-68.78,178.08
1170-07-23 01:27:47,0.13,-8.55,118.62,693.52
1177-08-18 02:24:14,0.36,-28.05,81.53,28.16
1179-02-06 20:04:38,0.29,-12.59,84.23,230.92
1185-06-17 05:16:33,1.21,-25.94,27.12,731.47
1186-02-05 08:24:01,0.33,29.91,-15.93,125.82
1186-03-03 01:13:05,0.06,-6.17,23.85,738.03
1188-06-24 16:20:45,0.62,-46.85,118.58,121.1
1189-06-28 18:31:04,1.4,-51.04,-101.15,121.31
1190-07-12 00:36:45,0.06,-84.42,-94.47,48.48
1191-01-18 09:41:59,0.09,-62.45,-83.43,730.67
1191-05-10 09:23:07,0.15,60.58,-138.27,370.58
1192-06-03 18:06:15,0.0,-11.08,173.64,93.41
1193-02-11 08:30:49,0.59,-8.97,134.39,717.71
1194-03-11 08:54:21,1.12,-35.39,-23.56,15.55
1199-12-18 03:58:00,0.32,13.33,23.88,327.53
1201-07-11 05:23:05,0.46,26.59,24.73,663.52
1202-09-10 13:42:28,0.16,-9.91,55.89,10.71
1204-06-06 13:01:54,0.42,-40.77,-48.05,722.49
1206-02-21 01:54:19,0.1,-75.43,49.84,193.46
1209-05-06 17:35:24,0.02,-40.21,-9.53,92.98
1209-11-06 16:30:45,1.17,-23.92,89.56,279.6
1214-03-14 00:11:09,0.14,52.04,101.46,641.81
1215-01-26 21:57:34,0.92,-65.4,31.35,385.56
1218-01-20 14:01:06,0.75,-7.21,-24.26,519.12
1225-07-25 17:35:09,0.03,1.64,-90.05,720.23
1226-07-18 11:18:35,0.4,-34.8,-38.35,786.88
1228-04-26 21:45:24,0.67,-71.87,-28.65,105.12
1228-06-01 08:12:49,0.02,-58.55,-111.88,128.96
1228-11-15 03:58:38,0.87,-86.13,38.87,628.07
1231-02-07 04:53:14,0.1,-28.19,-97.53,271.8
1232-06-25 14:11:03,0.12,33.52,-64.41,758.86
1234-11-03 06:08:29,0.34,79.42,-94.79,533.7
1238-02-21 08:05:04,0.15,-55.53,-161.06,437.82
1238-09-01 23:12:25,0.65,79.98,131.06,167.55
1242-04-12 10:39:13,0.36,18.3,77.58,596.74
1242-09-27 22:15:29,0.43,-15.46,87.08,705.15
1243-08-19 12:08:58,0.36,74.81,153.06,592.18
1244-02-03 16:15:55,0.61,-70.65,166.64,664.32
1246-05-28 00:47:17,0.18,-2.26,-126.78,166.15
1251-11-25 09:57:44,0.17,-86.53,-48.53,30.22
1254-08-21 21:54:32,0.12,6.06,142.95,263.99
1254-09-25 09:00:21,0.04,64.55,-100.95,560.45
1254-09-28 13:13:56,0.31,41.53,-37.44,614.16
1254-10-05 17:42:28,0.12,-7.39,45.05,548.5
1257-08-21 06:22:01,0.9,-78.42,154.1,697.21
1260-06-05 12:04:09,0.31,-61.16,-100.97,302.17
1261-07-02 23:55:45,1.14,47.95,-142.92,302.66
1262-08-02 17:56:47,0.11,-2.28,161.42,314.56
1266-07-12 17:36:10,0.24,-73.17,146.85,49.36
1268-10-20 04:43:57,0.56,-0.09,-56.53,607.9
1269-04-22 00:34:32,0.41,41.74,-159.42,118.88
1269-10-01 03:49:39,0.51,-82.96,-155.65,271.3
1271-10-09 12:21:19,0.22,18.25,149.29,784.19
1272-06-01 00:36:55,0.31,59.99,-65.87,489.08
1273-09-01 09:39:55,0.17,-44.35,-142.26,416.85
1273-09-02 08:30:13,0.02,47.98,94.84,33.15
1274-02-18 06:28:09,0.96,-19.05,-177.85,314.48
1278-08-18 03:22:43,0.44,78.76,-168.59,245.59
1279-11-16 13:37:34,0.08,-5.65,108.97,596.67
1280-01-15 09:27:04,0.36,29.02,-74.68,687.51
1281-04-27 22:31:42,0.07,23.32,167.47,420.1
1282-07-14 19:04:27,0.69,-4.2,22.94,1.6
1283-08-14 21:04:44,0.57,-50.03,162.7,154.36
1286-01-04 12:49:20,0.4,-82.99,30.18,39.68
1288-01-25 01:25:57,0.48,71.48,-21.74,268.51
1293-09-27 18:07:10,0.06,-65.66,17.52,6.1
1294-10-04 00:41:39,0.3,17.4,102.67,90.8
1295-04-28 10:04:54,0.25,49.98,-131.98,791.77
1295-08-11 14:01:02,0.53,-4.13,126.77,382.47
1296-07-08 18:00:36,1.0,-41.57,-40.26,95.34
1297-10-13 00:10:47,0.49,-40.04,102.44,278.8
1304-10-25 12:43:59,0.54,72.68,124.55,522.58
1305-10-04 22:42:33,0.11,82.46,-74.96,310.93
1305-10-07 00:33:19,0.09,51.88,-65.37,284.53
1307-07-08 07:59:14,0.2,43.23,-6.74,752.37
1308-06-27 20:10:13,0.07,-83.38,-34.69,692.2
1311-04-20 04:19:52,1.72,-47.42,134.5,724.63
1312-06-23 17:22:47,0.42,45.43,126.96,647.4
1313-03-18 18:41:15,0.14,31.22,-117.73,312.55
1316-09-24 16:13:06,0.32,73.55,-45.93,747.04
1324-05-15 00:22:34,0.31,87.78,60.17,211.62
1324-09-11 15:02:34,0.01,48.01,-109.19,668.73
1325-02-21 21:33:04,0.4,-0.08,-172.88,90.08
1329-11-20 23:14:06,0.35,-64.47,-5.86,446.6
1330-02-10 07:25:00,0.1,66.04,-101.95,153.25
1331-05-28 12:05:07,0.05,23.07,-23.72,636.75
1331-10-27 17:25:00,0.56,70.23,-148.31,464.56
1331-12-11 14:56:52,0.99,71.0,155.92,219.35
1333-05-13 03:58:00,0.53,57.9,-117.39,462.58
1339-01-23 21:46:07,0.79,16.15,31.5,415.87
1340-06-22 20:17:25,0.26,13.67,-136.89,64.55
1341-07-07 05:54:58,0.02,-42.79,-124.86,709.75
1342-04-25 12:34:24,0.01,30.76,-80.9,353.32
1342-08-19 10:00:51,0.01,-8.5,-150.91,361.95
1344-03-26 23:34:14,0.1,2.3,-109.0,608.13
1344-06-15 12:24:45,0.09,-60.04,9.2,1.4
1348-12-06 16:14:27,1.15,40.17,14.29,611.34
1350-11-23 19:54:45,0.24,40.74,20.91,179.17
1353-03-10 14:36:29,0.13,-35.02,-15.05,13.54
1353-04-04 00:13:18,0.7,1.38,-48.08,510.2
1353-06-18 03:38:59,0.55,-12.52,161.56,48.48
1354-02-17 14:48:06,1.0,20.21,42.04,105.69
1355-11-17 17:11:58,0.0,89.12,-169.19,99.12
1356-01-25 19:51:00,0.07,25.57,-135.38,460.15
1357-10-24 11:18:31,0.73,-60.81,-130.58,764.86
1357-10-26 04:34:12,0.0,-35.32,-173.48,564.15
1359-09-10 08:20:02,1.94,37.83,148.54,403.24
1359-10-06 18:56:20,0.54,-30.27,-62.72,468.81
1361-06-09 06:07:59,0.65,-18.07,-129.89,385.85
1366-02-14 10:56:47,0.44,-69.74,50.22,767.69
1368-05-08 04:41:21,0.9,6.9,-14.12,674.62
1369-02-01 16:20:46,0.11,-79.7,39.54,335.0
1369-06-24 23:22:40,0.35,1.92,42.28,167.49
1370-03-08 23:25:34,1.97,25.83,-49.46,532.93
1370-06-27 05:10:01,0.14,21.76,-28.34,74.27
1372-08-27 22:37:00,0.23,80.78,170.86,293.6
1378-11-19 16:58:17,0.07,-58.89,138.33,404.75
1379-05-04 08:15:21,0.23,77.55,147.68,235.15
1380-10-17 03:48:48,0.21,21.98,-159.33,271.07
1383-08-22 23:13:51,0.81,62.67,-148.79,555.92
1384-10-06 22:56:11,0.14,-17.97,178.38,493.21
1390-10-14 18:52:14,0.23,-87.95,144.85,605.0
1391-09-28 12:56:44,1.53,-38.56,111.88,220.37
1392-05-17 12:55:56,0.07,-74.6,-64.68,29.83
1395-07-26 02:01:58,0.66,-60.19,97.74,581.62
1400-01-03 14:12:29,0.63,34.17,-106.7,243.28
1400-10-14 03:02:07,0.39,14.45,102.31,736.65
1402-09-27 14:01:19,0.52,67.49,129.67,520.47
1406-03-12 10:13:01,0.55,85.26,-64.95,464.57
1406-03-20 06:42:58,0.82,-10.37,56.36,68.02
1408-12-28 14:19:35,0.5,-74.59,-178.44,256.97
1410-06-04 20:48:00,0.29,70.64,-63.17,176.55
1410-08-19 18:38:39,0.13,-70.22,-53.61,504.6
1411-09-14 19:39:52,1.26,-77.79,85.73,36.03
1414-02-20 02:00:47,0.52,-1.61,-73.72,778.57
1417-10-14 07:51:27,0.31,-1.37,51.9,648.42
1418-11-04 17:09:58,0.03,82.66,108.41,678.4
1422-02-07 15:49:37,0.02,10.77,-100.13,794.49
1422-03-23 10:19:41,1.33,-54.26,177.44,385.19
1423-09-08 20:49:55,0.03,48.72,101.12,109.38
1423-10-27 03:17:27,0.53,-9.57,32.05,545.73
1423-12-16 03:58:46,0.01,1.07,-12.13,654.32
1429-02-09 15:09:57,0.34,-36.32,123.47,691.65
1431-02-23 10:17:03,0.09,27.0,176.15,119.08
1431-07-17 21:28:42,0.04,12.25,49.52,22.29
1431-08-18 03:54:35,0.15,-61.57,152.27,764.58
1433-06-28 19:48:17,1.17,-44.44,13.83,336.3
1434-11-13 18:15:04,0.21,16.03,-126.03,435.77
1436-03-24 10:40:37,0.54,-75.81,-27.21,618.46
1439-01-03 03:14:05,0.51,-27.59,-35.26,220.63
1439-02-27 18:52:27,0.61,-40.23,-123.62,444.96
1440-09-10 16:34:55,0.21,-69.09,38.06,521.71
1449-02-26 16:52:28,0.25,-48.8,56.34,98.31
1452-05-04 17:50:50,0.17,-6.93,114.29,76.69
1452-05-21 23:39:22,0.64,62.14,-65.73,753.62
1452-06-28 00:47:25,0.33,76.11,-36.24,419.13
1453-05-24 12:33:37,0.25,-83.06,96.39,305.48
1454-07-16 20:33:55,0.72,-1.48,95.94,14.94
1456-01-16 05:19:08,0.53,-50.49,-159.4,40.8
1456-03-20 13:46:08,0.29,33.46,-119.44,714.53
1456-11-08 23:34:07,0.49,70.82,-12.2,615.46
1459-02-25 12:11:37,0.89,36.92,7.27,1.05
1459-08-22 15:58:31,0.47,46.42,-55.87,540.42
1461-05-28 06:56:09,0.02,67.95,73.33,402.39
1462-07-03 20:17:35,0.24,81.59,-106.56,743.55
1465-01-24 03:44:39,0.28,57.98,174.85,492.78
1466-03-01 10:10:53,0.3,-50.72,66.54,725.77
1471-07-02 00:52:17,1.04,30.22,-34.08,105.82
1472-12-01 02:33:35,0.4,-23.03,96.55,249.77
1473-08-16 19:48:01,0.97,90.0,-133.36,539.98
1478-12-08 08:51:45,0.11,52.26,139.91,321.11
1488-09-02 11:08:57,0.3,34.36,147.72,678.63
1495-08-24 04:10:58,0.07,-14.78,-82.6,649.46
1497-03-16 20:22:48,0.39,14.6,121.81,739.02
1499-05-27 13:33:55,1.29,-68.53,-68.68,257.79
1499-06-21 03:06:58,0.12,-34.01,100.87,245.98
1501-02-13 21:45:17,0.65,-78.68,2.5,220.34
1504-06-23 11:18:39,1.05,-37.26,105.36,403.42
1504-11-08 20:07:12,0.15,-58.07,-59.0,698.57
1505-07-22 01:47:31,0.26,-85.94,-174.86,227.58
1512-04-10 03:03:50,1.21,30.91,170.85,115.2
1512-05-23 11:34:56,0.25,-40.06,120.66,233.78
1513-01-05 23:44:37,0.19,-54.19,99.15,434.77
1515-01-11 22:33:53,0.98,79.79,-61.58,48.72
1515-01-23 02:48:59,0.28,14.48,-153.7,589.49
1515-08-09 03:14:48,0.57,-8.58,-54.44,113.82
1519-03-10 21:53:06,0.36,70.86,77.35,36.24
1519-06-06 06:48:43,1.51,-79.15,111.55,305.19
1520-01-11 18:24:06,0.52,54.13,-43.36,41.58
1525-07-02 12:30:51,0.76,77.45,157.73,368.27
1525-10-10 10:32:17,0.44,-29.71,-98.92,121.98
1529-03-06 13:24:34,0.23,83.55,-81.03,637.25
1530-08-05 00:17:06,0.44,81.89,-136.24,561.44
1534-10-05 18:06:32,0.91,-6.04,-34.91,556.41
1541-03-24 22:40:39,0.5,-0.85,-100.79,331.12
1542-07-13 15:24:52,0.24,63.69,-23.12,603.83
1542-08-06 05:11:41,0.06,78.54,-58.11,43.26
1544-06-22 20:11:08,0.83,-20.6,-94.28,392.53
1546-10-09 15:43:16,0.53,-89.36,121.16,647.8
1549-02-08 08:34:41,0.52,-1.57,120.71,39.9
1549-03-27 00:34:53,1.04,-28.76,48.65,407.0
1549-10-07 14:50:36,0.11,-69.86,-84.63,213.16
1550-07-06 13:00:29,0.2,37.81,176.68,202.35
1550-09-26 19:51:34,0.64,-88.14,-11.97,69.76
1551-05-09 10:02:34,0.14,-4.65,-163.8,117.28
1554-05-10 07:12:58,0.57,-31.93,178.16,134.92
1554-05-26 21:19:08,0.29,-69.6,1.67,415.52
1558-06-23 05:19:26,0.16,-21.89,-40.89,187.58
1563-03-14 03:57:47,0.12,-87.42,-9.91,755.21
1563-09-04 15:39:26,0.19,13.01,32.18,539.66
1564-04-09 01:59:17,0.51,55.53,104.34,750.01
1567-09-03 23:21:48,0.3,42.55,145.01,89.96
1567-09-04 07:16:02,0.08,-54.42,140.79,681.29
1568-03-16 12:24:40,0.56,-52.0,-179.78,295.96
1573-06-25 06:46:59,0.26,-23.65,-15.17,65.83
1573-07-08 18:26:55,0.14,-51.62,-34.8,389.01
1574-05-26 20:31:15,1.88,27.88,-61.37,738.57
1574-07-14 10:56:27,0.06,27.73,-152.32,711.22
1576-01-10 17:47:26,0.12,45.47,-104.49,540.86
1576-03-26 03:03:34,0.46,-10.4,146.91,166.07
1576-08-03 09:37:23,0.33,13.68,28.9,538.72
1576-09-27 23:32:22,0.22,39.7,67.14,669.13
1581-04-02 03:51:26,0.11,-47.49,137.77,514.65
1582-03-20 08:59:06,1.55,-71.13,18.3,152.43
1583-02-23 07:37:28,0.18,-48.02,27.07,207.49
1584-05-18 00:38:58,0.32,73.26,171.43,262.47
1584-09-02 21:42:07,0.47,-84.99,171.26,218.5
1585-02-23 22:15:58,0.35,-42.34,173.02,198.14
1586-11-25 15:14:58,0.07,51.0,-125.57,130.13
1590-04-21 03:02:28,1.38,-31.56,33.18,766.04
1595-02-14 13:10:56,0.12,50.09,-69.47,171.41
1596-01-10 20:44:10,0.29,-8.38,130.04,224.36
1597-03-08 06:36:10,0.23,-11.97,154.33,749.19
1599-09-20 18:10:17,0.26,-6.9,102.25,577.46
1603-06-19 13:38:25,0.55,-1.97,101.42,799.47
1603-10-24 20:52:10,0.07,51.06,-69.45,466.35
1604-10-07 00:02:30,0.36,-6.69,-144.87,135.74
1605-12-12 10:20:01,0.3,59.91,-1.1,684.5
1607-05-15 14:28:40,0.05,27.38,71.95,120.81
1607-11-16 23:59:59,0.97,19.88,46.34,594.27
1607-12-15 14:19:15,0.54,44.22,-178.7,29.37
1609-06-16 22:16:35,0.15,-86.03,-169.17,75.83
1610-09-18 05:11:35,0.09,-16.81,83.81,25.56
1612-10-15 13:28:13,0.07,10.6,-31.6,674.34
1615-06-11 01:19:21,0.87,-23.86,-82.91,313.86
1616-04-19 17:22:23,1.16,-39.08,-159.76,49.71
1618-03-10 23:16:34,0.36,-71.1,109.29,435.34
1620-04-24 04:49:55,0.16,-49.81,24.38,144.95
1621-05-26 12:56:29,0.13,-73.52,-113.7,242.46
1621-09-06 03:16:14,0.61,34.21,-76.45,255.4
1624-03-09 16:35:38,0.01,-4.57,-16.07,103.62
1625-07-17 16:52:04,0.64,-73.95,149.68,790.87
1629-10-09 12:19:37,0.19,-40.95,51.38,367.15
1646-10-26 01:51:22,0.56,-46.06,165.15,521.2
1649-12-04 00:48:46,0.13,0.94,-163.6,158.58
1653-04-27 00:16:24,0.28,53.96,41.65,769.06
1658-03-06 17:34:38,0.25,-26.34,-95.39,690.2
1658-06-22 15:36:21,1.48,-71.82,-100.77,415.81
1661-05-27 15:18:44,0.7,-23.46,163.02,467.65
1664-09-02 10:54:50,0.46,-30.4,-33.47,261.27
1669-04-19 19:11:23,0.07,-13.15,-25.98,588.76
1669-08-12 18:38:51,0.39,59.0,57.33,412.04
1670-02-13 19:26:42,0.16,66.22,72.03,709.29
1670-02-17 05:50:18,0.76,19.53,-173.01,197.83
1671-12-02 04:56:42,0.78,88.47,-116.07,172.91
1673-03-05 21:38:06,1.27,29.82,103.49,571.62
1676-02-27 19:49:19,0.06,-75.98,144.4,537.75
1677-05-26 07:58:38,0.47,31.5,124.85,542.19
1680-08-04 08:17:12,0.04,-80.85,-41.59,430.87
1686-03-09 22:07:58,0.08,7.94,-56.73,130.45
1686-03-26 08:20:18,0.45,-80.94,25.74,657.11
1687-08-20 14:29:36,0.24,32.39,-119.19,697.65
1689-03-25 22:36:25,0.47,0.29,-72.61,110.26
1689-11-13 08:00:31,0.63,-29.38,-22.5,782.13
1691-12-03 05:57:38,0.09,7.86,-127.67,89.73
1693-08-12 18:59:44,0.58,-34.67,-165.27,46.88
1694-05-25 15:06:04,0.99,8.69,-137.3,627.56
1695-05-10 00:37:24,0.24,-3.62,42.11,744.77
1696-10-01 05:31:35,0.15,-16.76,89.59,572.59
1697-11-02 01:42:05,0.14,76.38,-71.3,793.01
1699-09-08 08:46:38,0.18,78.73,-132.05,657.65
1699-12-01 11:53:03,0.26,11.78,-107.1,456.85
1702-04-18 13:29:49,0.37,42.47,-176.67,309.05
1702-09-05 06:40:27,0.62,-69.54,-167.85,10.88
1705-03-21 21:40:32,0.32,-42.05,66.76,677.61
1705-11-10 23:42:43,0.05,18.14,152.39,601.99
1708-03-01 21:06:57,0.26,35.55,-81.89,330.02
1709-08-03 13:21:54,0.2,-88.91,41.95,346.91
1709-11-17 03:55:16,0.04,11.85,-67.55,574.43
1711-05-04 08:33:56,0.09,-20.8,-163.89,728.24
1711-11-11 18:24:24,0.05,77.92,-43.36,337.6
1712-04-15 19:17:53,0.12,-33.09,63.89,291.19
1713-01-08 00:07:43,0.05,-15.31,131.59,270.78
1713-02-23 01:18:15,0.1,-78.61,-108.44,129.42
1714-10-06 23:47:08,0.23,-18.1,76.13,267.9
1722-02-21 14:02:45,0.0,35.89,165.86,508.51
1722-05-09 06:41:47,1.13,86.45,28.65,584.64
1723-07-03 02:34:58,0.18,45.98,-87.39,31.91
1731-01-16 20:31:16,0.06,40.1,79.8,232.09
1733-10-06 12:26:06,0.26,4.71,132.16,632.59
1733-10-24 16:05:59,0.09,-62.71,138.44,199.23
1734-07-20 10:40:16,0.21,13.12,154.66,365.71
1737-12-08 20:33:15,0.25,10.38,84.27,495.55
1741-06-26 17:29:17,0.01,23.0,-63.95,751.48
1742-06-02 03:16:01,0.65,-54.82,-34.85,377.04
1743-08-09 08:47:50,0.88,-15.55,110.64,438.77
1744-03-28 00:33:38,1.74,0.98,-125.3,296.45
1744-04-22 08:42:20,0.45,76.43,-174.7,260.2
1745-08-20 08:01:58,0.42,86.06,-176.83,346.21
1746-08-18 21:14:54,0.4,-61.28,-17.7,613.21
1747-06-26 04:47:21,0.52,-83.22,151.05,302.2
1749-02-21 17:03:02,0.04,37.54,-68.05,702.63
1751-04-18 07:48:48,0.13,-81.5,107.34,463.48
1753-01-20 21:35:10,0.1,-54.28,56.16,456.51
1753-05-18 16:23:23,0.22,-14.66,138.43,648.11
1753-09-17 20:23:23,0.17,-68.79,-32.77,210.85
1754-09-25 00:02:41,0.1,43.39,-158.48,24.89
1755-01-05 16:04:19,0.21,22.13,-150.3,62.11
1758-01-22 20:44:29,0.07,82.62,118.62,347.56
1759-02-16 11:54:24,1.83,74.37,-52.34,172.2
1772-07-22 15:16:47,1.35,33.73,133.67,367.31
1779-02-25 10:38:05,0.61,43.83,-148.22,624.64
1785-01-06 15:27:37,0.0,75.36,-22.17,139.4
1789-03-05 17:58:10,0.2,70.64,-147.29,58.13
1791-07-11 00:49:32,0.21,-16.32,-176.39,599.36
1794-11-25 19:48:32,0.45,-48.78,78.34,579.99
1796-07-27 08:41:29,0.38,-25.37,-2.25,780.22
1798-05-22 05:53:34,0.17,-49.82,100.17,754.15
1798-06-07 12:24:00,0.04,45.3,-136.85,255.88
1802-03-15 18:48:20,0.11,-54.37,89.69,376.28
1802-12-18 05:46:45,0.12,-62.23,-176.75,399.82
1807-09-19 17:46:50,0.25,-83.29,32.37,612.94
1811-06-04 07:00:23,0.23,-24.03,103.41,388.04
1816-03-24 08:30:31,0.24,69.34,54.18,305.93
1816-03-26 20:29:47,0.0,-42.97,-45.44,320.44
1818-02-04 10:31:37,1.1,4.35,-108.17,390.71
1824-11-04 02:53:08,0.13,-36.0,-85.23,133.06
1826-03-22 10:14:41,1.7,15.87,-139.8,609.63
1830-08-16 21:05:20,0.48,70.37,13.73,282.88
1831-06-10 05:40:19,0.86,-35.34,75.95,362.65
1837-03-25 02:32:21,0.23,18.74,2.47,514.27
1838-02-14 17:12:50,0.08,-57.8,51.45,247.64
1838-06-25 07:41:13,0.5,49.28,150.57,387.88
