Year,Month,Day,Hour,Minute,Second,LAT,LONG,DEP,MAG,NPH,GAP,DMIN,RMS,SEO,SEH,SEZ,Q,COMMENTS
1997,12,12,8,42,21,33.73000,-87.20000,10.0000,4.0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,A,"lg 604339 WALKER CO, ALABAMA (NEIC) (Lg)"
1997,12,22,5,30,56,36.24217,-89.43850,6.1700,1.6,14,133,3.0000,0.0188,0.1000,1.1000,1.1000,A,"d 604340 1.64 km northwest of Cunningham,TN"
1997,12,29,16,54,1,36.56900,-89.75567,15.2300,1.8,38,93,2.0000,0.1226,0.1000,0.8000,1.3000,A,"d 604341 2.33 km northwest of Baderville,MO"
1998,1,1,19,10,24,36.52850,-89.59517,7.7800,1.7,15,96,5.0000,0.0602,0.1000,1.0000,2.2000,B,"d 604342 1.88 km northeast of Marston,MO"
1998,1,2,19,50,34,36.08917,-89.77550,7.4400,1.7,21,81,7.0000,0.0644,0.1000,0.6000,1.7000,B,"d 604343 0.46 km west of Acorn Corner,MO"
1998,1,4,22,51,13,35.67850,-90.46967,0.0800,2.1,21,90,3.0000,0.2318,0.1000,1.0000,1.1000,A,"d 604344 3.44 km east of Trumann,AR"
1998,1,9,9,5,59,36.55400,-89.50800,4.1600,2.4,20,277,26.0000,0.0658,0.1000,2.2000,2.0000,B,"d 604345 4.01 km south of New Madrid,MO"
1998,1,15,23,34,39,38.50000,-90.43000,15.7000,2.5,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,D,w 604346 MISSOURI (SLU) (Mw SLU)
1998,1,17,16,51,36,36.50433,-89.65117,12.1900,2.1,26,268,19.0000,0.0312,0.1000,1.4000,2.8000,C,"d 604347 2.36 km north of Conran,MO"
1998,1,17,19,40,7,36.56867,-89.61617,3.7800,2.7,39,276,27.0000,0.0634,0.1000,1.3000,1.0000,A,"d 604348 1.40 km west of Howardville,MO"
1998,1,27,9,57,58,36.11700,-89.59467,8.1100,2.4,32,44,12.0000,0.0504,0.1000,0.3000,1.5000,B,"d 604349 0.88 km northeast of Boothspoint,TN"
1998,1,28,22,5,12,36.09500,-89.76867,7.6000,2.7,44,41,14.0000,0.0903,0.1000,0.2000,1.3000,B,"d 604350 0.76 km north of Acorn Corner,MO"
1998,2,3,1,19,22,36.22333,-89.33550,5.0500,2.0,16,136,7.0000,0.1434,0.1000,0.5000,2.3000,B,"d 604351 1.27 km south of Cloverdale,TN"
1998,2,12,9,37,49,36.14083,-89.70783,8.1700,2.8,41,46,10.0000,0.0778,0.1000,0.2000,1.3000,B,"d 604352 1.40 km southwest of Indian Mound,MO;felt in Hayti and Steel"
1998,2,13,23,8,11,36.10133,-89.75567,7.8300,2.4,26,74,5.0000,0.0421,0.1000,0.3000,1.0000,A,"d 604353 1.97 km northeast of Acorn Corner,MO"
1998,2,19,14,5,26,36.53150,-89.57983,8.3400,2.7,50,271,23.0000,0.0759,0.1000,1.0000,1.1000,A,"d 604354 3.25 km east of Marston,MO"
1998,2,19,22,22,49,36.47267,-89.55634,9.8300,2.0,20,252,16.0000,0.0427,0.1000,2.1000,4.6000,C,"d 604355 2.77 km northeast of Point Pleasant,MO"
1998,2,24,11,59,4,36.28700,-89.47134,5.2500,2.1,18,100,2.0000,0.0267,0.1000,0.6000,0.7000,A,"d 604356 1.07 km northwest of Madie,TN"
1998,2,26,2,10,25,36.49000,-89.55417,3.6100,2.6,30,258,18.0000,0.0642,0.1000,1.3000,0.4000,A,"d 604357 4.54 km north of Point Pleasant,MO"
1998,2,27,3,12,1,36.62000,-89.57400,3.4000,2.3,25,284,33.0000,0.1472,0.1000,1.9000,1.4000,B,"d 604358 2.73 km east of Otis,MO"
1998,2,27,12,16,13,35.91600,-89.94033,12.8900,2.0,39,81,7.0000,0.0749,0.1000,0.4000,1.0000,A,"d 604359 1.97 km southwest of Chickasawba,AR"
1998,3,3,17,11,53,36.20716,-89.43467,7.6800,1.8,14,78,6.0000,0.0209,0.1000,0.8000,2.2000,B,"d 604360 1.98n km west of Cat Corner,TN"
1998,3,13,3,5,26,36.51050,-89.55550,4.0000,2.1,18,265,21.0000,0.0703,0.1000,1.5000,2.0000,B,"d 604361 5.19 km east of Marston,MO"
1998,3,15,6,56,46,36.41217,-89.52700,7.9200,2.4,22,228,10.0000,0.1109,0.1000,1.2000,1.8000,B,"d 604362 1.80 km east of Linda,MO"
1998,3,21,6,52,23,36.14034,-89.46350,13.7100,1.8,15,73,12.0000,0.0254,0.1000,0.9000,2.8000,B,"d 604363 3.46 km southwest of Bogota,TN"
1998,4,3,15,52,41,36.26683,-89.53333,8.3100,1.7,14,87,2.0000,0.0279,0.1000,1.1000,1.0000,A,"d 604364 4.11 km west of Ridgley,TN"
1998,4,3,16,20,16,36.26450,-89.53284,8.2000,1.8,22,83,2.0000,0.0363,0.1000,0.5000,0.9000,A,"d 604365 4.04 km north of Cottonwood Grove,TN"
1998,4,6,9,45,10,36.33517,-89.55850,10.4500,1.5,13,188,1.0000,0.0272,0.1000,1.4000,2.0000,B,"d 604366 4.50 km northwest of Mooring,TN"
1998,4,8,18,16,48,36.96217,-88.97417,12.6700,3.2,60,255,37.0000,0.0654,0.1000,1.2000,3.5000,C,"lg 604367 2.26 km north of Blandville,KY(mLg-SLU)"
1998,4,9,5,13,40,36.43600,-89.49567,4.2600,2.7,48,86,2.0000,0.2703,0.1000,0.3000,1.4000,B,"lg 604368 1.67 km west of Cronanville,TN(mLg-SLU)"
1998,4,21,1,49,40,36.28350,-89.52883,8.2900,1.4,10,142,3.0000,0.0164,0.1000,2.6000,2.6000,B,"d 604369 3.57 km south of Mooring,TN"
1998,4,23,19,38,9,36.28617,-89.52850,8.7300,1.5,10,115,4.0000,0.0335,0.1000,1.1000,2.5000,B,"d 604370 3.28 km south of Mooring,TN"
1998,4,24,3,32,47,36.21883,-89.46833,5.3100,1.7,20,60,6.0000,0.0399,0.1000,0.6000,1.9000,B,"d 604371 1.61 km north of Broadmoor,TN"
1998,4,27,10,22,42,36.23700,-89.48167,6.4100,2.4,19,71,3.0000,0.0176,0.1000,0.4000,0.9000,A,"d 604372 2.97 km south of Ridgely,TN"
1998,4,29,1,44,55,36.16550,-89.43500,9.0800,2.0,28,51,6.0000,0.0370,0.1000,0.5000,1.1000,A,"d 604373 0.35 km northeast of Bogota,TN"
1998,5,6,20,39,33,35.59017,-90.50950,4.9500,1.4,16,74,2.0000,0.1394,0.1000,0.9000,0.6000,A,"d 604374 1.60 km southeast of Judd Hill,AR"
1998,5,7,11,12,14,36.26867,-89.52133,6.0200,1.4,8,181,2.0000,0.0076,0.1000,1.5000,2.8000,C,"d 604375 3.07 km west of Ridgley,TN"
1998,5,8,19,28,10,36.23417,-89.51017,6.2100,1.6,15,125,2.0000,0.0292,0.1000,1.0000,1.4000,B,"d 604376 1.47 km east of Cottonwood Grove,TN"
1998,5,11,8,7,14,36.91167,-89.04417,6.0700,2.9,38,289,29.0000,0.1968,0.1000,1.9000,14.0000,D,"d 604377 2.20 km southest of Winford,KY"
1998,5,11,14,24,11,35.66683,-89.63284,4.1100,2.0,15,315,11.0000,0.0992,0.1000,2.2000,2.8000,C,"d 604378 2.25 km east of Pleasant Hill,TN"
1998,5,12,9,37,10,36.41917,-89.51067,6.7000,2.2,32,89,2.0000,0.0367,0.1000,0.5000,0.8000,A,"d 604379 3.38 km east of Linda,MO"
1998,5,21,6,37,18,36.54100,-89.60717,8.1700,2.1,40,67,6.0000,0.0696,0.1000,0.5000,1.1000,B,"d 604380 2.50 km north of Marston,MO"
1998,5,21,14,53,29,36.19483,-89.43283,6.2700,2.2,21,75,7.0000,0.0567,0.1000,0.5000,1.9000,B,"d 604381 1.50 km east of Calvary,TN"
1998,5,27,6,4,51,36.11283,-88.98600,4.3800,2.6,36,172,24.0000,0.0873,0.1000,1.2000,0.3000,A,"d 604382 1.63 km south of Rutherford,TN"
1998,6,5,18,7,0,36.26733,-89.47467,6.3200,1.2,11,97,4.0000,0.0089,0.1000,1.0000,1.3000,A,"d 604383 1.26 km east of Ridgely,TN"
1998,6,8,7,42,40,36.53900,-89.63900,7.7900,1.8,24,62,3.0000,0.0585,0.1000,0.4000,0.8000,A,"d 604384 3.26 km northwest of Marston,MO"
1998,6,10,17,48,1,36.52483,-89.56700,6.9300,1.7,15,88,3.0000,0.0684,0.1000,1.1000,2.6000,B,"d 604385 4.13 km east of Marston,MO"
1998,6,11,3,29,2,35.85283,-89.97950,9.2100,1.7,17,229,5.0000,0.0349,0.1000,1.5000,2.2000,B,"d 604386 2.10 km northeast of Cole Ridge,AR"
1998,6,11,7,44,11,36.17633,-89.44534,8.8300,2.2,26,57,5.0000,0.0458,0.1000,0.5000,1.1000,A,"d 604387 1.51 km north of Bogota,TN"
1998,6,16,10,49,46,36.44733,-89.50034,9.8500,1.7,13,245,15.0000,0.0257,0.1000,3.4000,7.0000,D,"d 604388 2.08 km west of Cates,TN"
1998,6,17,2,21,43,36.26483,-89.44800,5.6000,1.5,12,105,2.0000,0.0113,0.1000,0.8000,2.1000,B,"d 604389 2.15 km west of Gratio,TN"
1998,6,20,5,23,55,36.27567,-89.51600,7.4900,1.5,14,102,2.0000,0.0180,0.1000,0.7000,1.2000,A,"d 604390 2.88 km west of Ridgely,TN"
1998,6,25,16,40,18,36.53700,-89.64233,10.4800,1.8,31,80,8.0000,0.0790,0.1000,0.4000,1.1000,A,"d 604391 3.34 km northwest of Marston,MO"
1998,6,27,5,19,15,36.07150,-89.79433,7.2600,2.2,36,76,10.0000,0.0635,0.1000,0.5000,1.3000,A,"d 604392 2.84 km southwest of Acorn Corner,MO"
1998,7,5,7,48,3,36.29383,-89.53217,8.4200,2.2,30,127,5.0000,0.0669,0.1000,0.6000,1.2000,A,"d 604393 2.67 km southwest of Mooring,TN"
1998,7,5,11,0,27,36.17533,-89.44733,9.6200,2.0,38,43,5.0000,0.0612,0.1000,0.5000,0.7000,A,"d 604394 1.50 km northwest of Bogota,TN"
1998,7,7,12,47,8,36.26033,-89.44900,5.6700,1.6,16,97,3.0000,0.0498,0.1000,1.0000,1.4000,B,"d 604395 2.14 km west of Gratio,TN"
1998,7,12,2,40,51,36.32833,-89.51900,7.2900,1.3,9,203,4.0000,0.0197,0.1000,2.4000,2.3000,B,"d 604396 1.62 km north of Mooring,TN"
1998,7,15,4,24,50,36.68917,-89.52116,15.3400,2.7,51,70,6.0000,0.0871,0.1000,0.3000,0.5000,A,"d 604397 1.85 km west of Farrenburg,MO"
1998,7,15,7,28,28,36.69000,-89.52050,15.5400,2.1,41,71,7.0000,0.0934,0.1000,0.4000,0.8000,A,"d 604398 1.80 km west of Farrenburg,MO"
1998,7,22,22,11,57,37.69050,-90.17850,10.8600,2.7,21,327,94.0000,0.0774,0.1000,3.0000,3.1000,C,"lg 604399 1.89 km northeast of Womack,MO (mbLg-2.65-SLU)"
1998,8,1,2,21,10,35.63500,-90.40667,8.5300,1.9,35,64,3.0000,0.1296,0.1000,0.4000,0.7000,A,"d 604400 3.77 km east of Donnick,AR"
1998,8,1,8,27,48,36.57717,-89.60950,7.4700,1.7,17,101,5.0000,0.1050,0.1000,0.8000,2.2000,B,"d 604401 1.29 km northwest of Howardville,MO"
1998,8,15,20,40,19,36.53367,-89.59750,8.3100,1.7,20,64,5.0000,0.0549,0.1000,0.6000,1.4000,B,"d 604402 2.12 km northeast of Marston,MO"
1998,8,16,4,23,3,36.22567,-89.44534,6.8300,1.9,23,91,5.0000,0.0290,0.1000,0.6000,1.1000,A,"d 604403 2.01 km west of Cunningham,TN"
1998,8,17,9,36,34,36.22567,-89.44600,7.1300,1.6,14,97,5.0000,0.0172,0.1000,0.9000,1.6000,B,"d 604404 2.16 km west of Cunningham,TN"
1998,8,17,19,20,24,36.26650,-89.50317,6.7600,1.4,17,88,1.0000,0.0198,0.1000,1.0000,1.1000,B,"d 604405 1.43 km west of Ridgely,TN"
1998,8,18,13,8,17,36.26783,-89.50233,6.6400,1.4,14,90,2.0000,0.0161,0.1000,0.8000,1.4000,B,"d 604406 1.40 km west of Ridgely,TN"
1998,8,20,7,58,15,36.20883,-89.41000,5.0000,1.8,15,76,6.0000,0.0428,0.1000,0.5000,2.3000,B,"d 604407 0.65 km southeast of Cat Corner,TN"
1998,8,24,16,22,49,36.11633,-89.40383,9.3400,1.5,13,84,4.0000,0.0183,0.1000,0.9000,2.2000,B,"d 604408 2.39 km northeast of Friendship,TN"
1998,8,26,20,6,24,36.30817,-89.49550,6.7400,1.1,11,182,3.0000,0.0152,0.1000,0.9000,1.5000,B,"d 604409 1.77 km west of Haynes,TN"
1998,9,2,17,44,8,36.49883,-89.55383,8.1100,1.5,15,90,5.0000,0.0534,0.1000,1.0000,2.2000,B,"d 604410 5.02 km west of Bessie,TN"
1998,9,5,0,35,1,35.77367,-90.21017,8.9600,2.2,33,93,6.0000,0.1536,0.1000,0.4000,0.8000,A,"d 604411 2.40 km east of Mandalay,AR"
1998,9,6,18,35,29,36.26050,-89.28833,7.0100,2.1,28,163,1.0000,0.0620,0.1000,1.1000,1.4000,B,"d 604412 3.02 km east of Elbridge,TN"
1998,9,14,23,24,18,36.59167,-89.57950,16.4800,2.1,50,64,2.0000,0.0674,0.1000,0.3000,0.7000,A,"d 604413 3.20 km east of Lilbourn,MO"
1998,9,16,20,32,26,35.77234,-90.14467,5.6900,1.7,15,128,1.0000,0.0834,0.1000,1.1000,1.0000,A,"d 604414 1.68 km west of Whistleville,AR"
1998,9,17,8,46,40,36.85633,-89.44850,4.4600,2.5,31,178,8.0000,0.0917,0.1000,0.5000,0.3000,A,"d 604415 3.47 km north of Dogwood,MO"
1998,9,17,12,7,39,36.57516,-89.59650,8.6000,1.9,18,103,6.0000,0.0767,0.1000,0.5000,1.3000,A,"d 604416 0.87 km north of Howardville,MO"
1998,9,18,19,18,25,36.22083,-89.62167,5.1500,1.8,13,96,3.0000,0.0305,0.1000,0.7000,1.1000,A,"d 604417 3.47 km east of Hathaway,TN"
1998,10,4,8,38,2,36.32050,-89.49000,6.1600,1.6,13,193,4.0000,0.0181,0.1000,1.1000,1.1000,A,"d 604418 1.75 km southwest of Wynnburg,TN"
1998,10,5,22,50,45,36.44117,-89.54183,8.7200,2.2,44,102,11.0000,0.0520,0.1000,0.3000,1.3000,A,"d 604419 3.18 km east of Point Pleasant,MO"
1998,10,6,17,53,54,36.20617,-89.41267,6.9100,1.6,14,78,6.0000,0.0244,0.1000,0.9000,3.2000,C,"d 604420 0.83 km south of Cat Corner,TN"
1998,10,7,1,44,24,36.40150,-89.53600,9.3900,1.6,15,223,9.0000,0.0249,0.1000,2.0000,2.6000,B,"d 604421 1.43 km southeast of Linda,MO"
1998,10,15,9,47,22,35.62833,-90.43066,5.4700,2.4,24,62,5.0000,0.0945,0.1000,0.4000,1.2000,A,"d 604422 2.39 km southeast of Donnick,AR"
1998,10,17,9,5,28,36.51667,-89.54867,8.1200,1.6,16,134,3.0000,0.0782,0.1000,1.3000,1.7000,B,"d 604423 5.44 km northwest of Bessie,TN"
1998,10,26,0,29,49,37.06583,-90.93967,3.9300,2.7,32,310,136.0000,0.1796,0.1000,1.7000,1.4000,B,"d 604424 2.45 km west of Keeney Corner,MO"
1998,10,26,8,46,57,35.86583,-89.99733,0.0000,2.1,18,265,13.0000,0.2580,0.1000,3.2000,1.6000,C,"d 604425 1.26 km southeast of Dearman,AR"
1998,10,31,4,7,55,36.32084,-89.47750,5.1500,1.5,10,196,3.0000,0.0180,0.1000,1.6000,2.4000,B,"d 604426 0.94 km south of Wynnburg,TN"
1998,11,3,15,47,52,36.43450,-89.52200,8.2600,2.1,33,120,10.0000,0.0567,0.1000,0.5000,1.9000,B,"d 604427 3.45 km northeast of Linda,MO"
1998,11,9,18,36,47,36.50450,-89.53033,6.5100,2.5,44,107,4.0000,0.1177,0.1000,0.5000,1.2000,A,"d 604428 3.31 km northwest of Bessie,TN"
1998,11,13,14,19,1,36.20050,-89.48350,6.3400,1.5,13,138,7.0000,0.0271,0.1000,0.7000,2.0000,B,"d 604429 2.09 km west of Broadmoor,TN"
1998,11,25,6,7,29,35.64034,-90.46217,16.7400,1.6,16,217,8.0000,0.0614,0.1000,1.6000,1.7000,B,"d 604430 1.58 km west of Donnick,AR"
1998,12,4,13,6,34,36.53417,-89.63934,7.4900,1.7,21,72,3.0000,0.0749,0.1000,0.5000,0.9000,A,"d 604431 2.94 km northwest of Marston,MO"
1998,12,11,18,1,52,36.57850,-89.60667,7.0400,1.9,21,83,5.0000,0.0986,0.1000,0.8000,1.7000,B,"d 604432 1.28 km north of Howardville,MO"
1998,12,16,10,45,33,35.90717,-89.96867,8.4800,2.2,38,101,11.0000,0.0953,0.1000,0.4000,1.6000,B,"d 604433 4.16 km east of Half Moon,AR"
1998,12,24,14,30,44,36.52717,-89.64467,10.6300,1.9,27,91,2.0000,0.0768,0.1000,0.7000,1.4000,B,"d 604434 3.03 km west of Marston,MO"
1998,12,27,19,34,21,36.26900,-89.50584,10.0000,1.7,12,249,9.0000,0.0327,0.1000,2.4000,2.7000,C,"d 604435 1.74 km west of Ridgely,TN"
1998,12,29,4,14,27,36.08617,-89.78100,9.8100,2.1,16,314,26.0000,0.1483,0.1000,3.9000,9.7000,D,"d 604436 0.97 km west of Acorn Corner,MO"
1999,1,6,9,26,22,35.59750,-88.44850,11.8300,2.4,23,183,77.0000,0.1011,0.1000,6.7000,3.3000,D,"d 60014437 0.95 km northwest of Palestine,TN"
1999,1,11,22,36,28,36.54467,-89.66084,9.1200,1.8,26,111,2.0000,0.1178,0.1000,0.7000,1.4000,B,"d 60014438 5.19 km northwest of Marston,MO"
1999,2,3,16,59,20,35.32017,-90.85083,4.5200,2.4,27,289,27.0000,0.1000,0.1000,2.3000,3.7000,C,"d 60014439 2.39 km west of Fair Field,AR"
1999,2,25,2,11,29,34.12767,-89.85000,5.0000,2.8,21,273,111.0000,0.2887,0.1000,7.8000,3.3000,D,"d 60014440 0.84 km south of Long Branch,MS,felt in Courtland"
1999,3,8,23,56,58,35.88533,-89.98466,6.7600,2.6,27,156,18.0000,0.2585,0.1000,1.7000,5.8000,C,"d 60014441 2.58 km northeast of Dearman,AR"
1999,3,16,13,10,56,36.24883,-89.45966,6.2500,2.3,23,67,4.0000,0.0500,0.1000,0.5000,1.0000,A,"d 60014442 3.00 km southeast of Ridgely,TN"
1999,3,18,8,46,0,36.52717,-89.60583,8.9300,2.5,52,58,6.0000,0.0661,0.1000,0.3000,0.7000,A,"d 60014443 1.10 km northeast of Marston,MO"
1999,3,23,21,29,57,36.17700,-89.38100,4.7100,2.2,20,68,5.0000,0.0945,0.1000,0.9000,1.9000,B,"d 60014444 2.55 km southwest of Lane,TN"
1999,4,16,2,53,56,36.45633,-89.52167,9.7700,2.2,42,108,9.0000,0.1172,0.1000,0.5000,1.8000,B,"d 60014445 4.05 km south of Bessie,TN"
1999,5,13,10,38,59,34.98180,-87.03180,9.5700,2.8,10,177,94.0000,0.0145,0.1000,21.1200,6.0600,D,"d 60014446 2.95 km southeast of Bethl,TN"
1999,5,18,20,8,48,36.45617,-89.52150,9.1800,1.6,22,94,5.0000,0.0602,0.1000,0.6000,1.3000,A,"d 60014447 4.05 km south of Bessie,TN"
1999,5,19,7,11,26,35.75533,-90.12517,19.7900,2.1,8,112,12.0000,0.0907,0.1000,2.3000,4.3000,C,"d 60014448 1.79 km south of Whistleville,AR"
1999,5,26,2,40,54,36.53867,-89.64283,9.0000,1.4,28,61,3.0000,0.0537,0.1000,0.8000,1.1000,A,"d 60014449 3.49 km northwest of Marston,MO"
1999,5,27,6,0,3,36.72066,-89.50233,4.4600,2.4,44,64,3.0000,0.1183,0.1000,0.3000,0.3000,A,"d 60014450 3.63 km north of Farrenburg,MO"
1999,6,2,7,47,13,36.49733,-89.55634,9.8600,1.4,32,89,5.0000,0.1094,0.1000,0.6000,1.0000,A,"d 60014451 5.20 km west of Bessie,TN"
1999,6,8,12,49,35,36.41600,-89.55900,9.4000,1.5,25,93,3.0000,0.0253,0.1000,0.6000,1.1000,A,"d 60014452 1.22 km west of Linda,MO"
1999,6,16,12,40,43,36.10400,-89.75200,6.0800,2.5,32,56,5.0000,0.0678,0.1000,0.4000,1.0000,A,"d 60014453 2.41 km northeast of Acorn Corner,MO"
1999,6,22,0,41,21,36.50350,-89.53200,6.4300,2.0,35,99,4.0000,0.0663,0.1000,0.4000,0.9000,A,"d 60014454 3.38 km northwest of Bessie,TN"
1999,6,22,7,5,34,36.86183,-89.44550,4.3100,2.5,41,184,8.0000,0.0751,0.1000,0.6000,0.4000,A,"d 60014455 4.12 km north of Dogwood,MO"
1999,6,26,0,15,36,36.50267,-89.53000,5.7000,1.1,22,100,4.0000,0.0327,0.1000,0.6000,2.7000,C,"d 60014456 3.18 km northwest of Bessie,TN"
1999,6,29,11,58,11,36.44300,-89.53683,8.7200,1.7,33,62,5.0000,0.0527,0.1000,0.4000,1.1000,A,"d 60014457 3.54 km east of Point Pleasant,MO"
1999,7,2,3,16,51,36.57483,-89.59634,6.1100,1.5,33,57,4.0000,0.1001,0.1000,0.4000,1.3000,A,"d 60014458 0.84 km north of Howardville,MO"
1999,7,3,18,35,18,36.00717,-88.96616,4.4300,2.2,33,166,30.0000,0.0786,0.1000,1.5000,0.5000,B,"d 60014459 1.18 km aouthwest of Georgetown,TN"
1999,7,4,0,0,9,36.60750,-89.56400,13.7600,1.2,42,37,7.0000,0.0713,0.1000,0.5000,1.3000,A,"d 60014460 3.58 km east of Otis,MO"
1999,7,4,11,19,16,36.39567,-89.52400,8.5300,2.0,52,69,5.0000,0.0481,0.1000,0.3000,0.7000,A,"d 60014461 2.66 km southeast of Linda,MO"
1999,7,6,9,29,0,37.08150,-88.81483,12.5100,2.3,52,303,55.0000,0.1071,0.1000,1.7000,6.1000,D,"d 60014462 2.09 km north of West Future City,KY"
1999,7,6,16,16,0,36.20200,-89.48233,7.2000,2.1,35,68,4.0000,0.0775,0.1000,0.4000,1.0000,A,"d 60014463 1.95 km west of Broadmoor,TN"
1999,7,6,16,16,24,36.19967,-89.48434,6.4900,1.6,15,86,4.0000,0.0685,0.1000,0.9000,1.7000,B,"d 60014464 2.18 km west of Broadmoor,TN"
1999,7,10,21,22,4,36.50667,-89.56116,8.0700,1.1,14,115,4.0000,0.0556,0.1000,0.7000,3.1000,C,"d 60014465 4.79 km east of Marston,MO"
1999,7,15,7,42,10,36.55650,-89.82650,4.9000,1.2,25,98,5.0000,0.0796,0.1000,0.7000,1.1000,A,"d 60014468 0.86 km west of Risco,MO"
1999,7,17,22,59,9,36.24067,-89.33466,4.5800,2.2,39,120,5.0000,0.0793,0.1000,0.4000,1.6000,B,"d 60014469 0.85 km north of Cloverdale,TN"
1999,7,18,15,43,35,36.20633,-89.47050,7.5400,2.4,42,43,5.0000,0.0374,0.1000,0.3000,0.7000,A,"d 60014470 0.85 km west of Broadmoor,TN"
1999,7,19,14,0,31,36.58484,-89.59983,9.5000,1.1,39,38,4.0000,0.0877,0.1000,0.3000,0.7000,A,"d 60014471 1.61 km southeast of Lilbourn,MO"
1999,7,22,4,58,22,36.55750,-89.64883,13.2900,1.9,52,47,4.0000,0.1002,0.1000,0.3000,0.7000,A,"d 60014472 4.48 km west of Howardville,MO"
1999,7,23,9,13,52,36.23767,-89.33300,4.7000,2.2,39,91,5.0000,0.0834,0.1000,0.4000,0.8000,A,"d 60014473 0.49 km northwest of Cloverdale,TN"
1999,7,31,9,47,1,34.45000,-87.31000,0.0000,2.6,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,D,"d 60014474 5 km SW of Moulton, AL (TVA)"
1999,8,1,3,46,42,36.30450,-89.41683,4.1300,2.4,20,189,4.0000,0.1302,0.1000,1.1000,1.6000,B,"d 60014475 3.51 km south of Owl City,TN"
1999,8,1,10,42,25,36.52234,-89.53533,6.3700,2.1,41,49,2.0000,0.0694,0.1000,0.3000,0.7000,A,"d 60014476 4.98 km northwest of Bessie,TN"
1999,8,2,3,17,14,36.54133,-89.60567,9.1900,1.2,40,47,6.0000,0.0655,0.1000,0.4000,0.9000,A,"d 60014477 2.56 km north of Marston,MO"
1999,8,7,23,3,48,36.55500,-89.87366,7.3200,1.1,15,89,3.0000,0.1447,0.1000,1.3000,2.5000,B,"d 60014478 5.01 km west of Risco,MO"
1999,8,12,2,10,11,36.44100,-89.50667,6.6500,1.6,39,78,3.0000,0.0560,0.1000,0.5000,0.9000,A,"d 60014479 2.63 km west of Cates,TN"
1999,8,16,17,37,2,36.58067,-89.60183,8.5900,1.5,29,51,5.0000,0.1738,0.1000,0.3000,1.0000,A,"d 60014480 1.41 km north of Howardville,MO"
1999,8,17,5,51,55,36.41033,-89.52950,8.0600,1.4,24,103,4.0000,0.0375,0.1000,1.0000,1.8000,B,"d 60014481 1.57 km east of Linda,MO"
1999,8,19,1,30,44,36.14700,-89.68784,9.8900,2.5,53,53,3.0000,0.0685,0.1000,0.2000,0.7000,A,"d 60014482 1.10 km east of Indian Mound,MO"
1999,8,19,14,12,5,36.50483,-89.55016,8.7100,1.4,36,46,4.0000,0.0731,0.1000,0.4000,1.0000,A,"d 60014483 4.91 km west of Bessie,TN"
1999,8,22,17,59,46,36.50283,-89.54700,6.7600,1.8,48,46,4.0000,0.0897,0.1000,0.3000,1.0000,A,"d 60014484 4.56 km west of Bessie,TN"
1999,8,23,12,12,41,36.25917,-89.50134,9.0600,3.1,64,36,1.0000,0.0834,0.1000,0.2000,0.6000,A,"d 60014485 1.30 km west of Ridgely,TN"
1999,8,29,12,55,26,36.50333,-89.54800,6.7400,1.3,32,57,4.0000,0.0784,0.1000,0.4000,1.2000,A,"d 60014486 4.67 km west of Bessie,TN"
1999,9,3,10,35,0,36.51450,-89.56017,9.5100,1.5,29,88,3.0000,0.0791,0.1000,0.6000,1.1000,A,"d 60014487 4.71 km eat of Marston,MO"
1999,9,4,13,51,48,36.12717,-89.45200,13.8300,1.8,78,33,5.0000,0.0791,0.1000,0.2000,0.6000,A,"d 60014488 4.11 km northwest of Friendship,TN"
1999,9,5,22,57,45,36.42517,-89.51933,7.9400,2.0,46,80,3.0000,0.0579,0.1000,0.3000,0.7000,A,"d 60014489 2.95 km northeast of Linda,MO"
1999,9,11,15,26,47,36.45333,-89.54234,8.3700,2.5,64,74,6.0000,0.0602,0.1000,0.3000,0.8000,A,"d 60014490 2.88 km east of Point Pleasant,MO"
1999,9,12,12,15,6,36.67800,-89.52900,12.3900,1.7,45,46,6.0000,0.0820,0.1000,0.4000,0.9000,A,"d 60014491 0.80 km north of LaForge,MO"
1999,9,13,3,15,17,36.47833,-89.47900,3.5600,2.2,58,51,6.0000,0.0585,0.1000,0.4000,2.7000,C,"d 60014492 2.13 km southeast of Bessie,TN"
1999,9,15,1,7,32,36.53250,-89.51334,4.7900,2.4,43,54,3.0000,0.0583,0.1000,0.3000,0.3000,A,"d 60014493 5.09 km north of Bessie,TN"
1999,9,16,4,37,8,36.53083,-89.72134,6.7200,2.5,50,83,5.0000,0.0670,0.1000,0.3000,0.7000,A,"d 60014494 2.21 km norhteast of Lone Star,MO"
1999,9,24,9,29,49,36.56867,-89.60883,7.3900,1.7,43,38,6.0000,0.0911,0.1000,0.3000,0.8000,A,"d 60014495 0.74 km west of Howardville,MO"
1999,9,28,1,56,12,36.68400,-90.03217,10.2100,1.3,22,126,5.0000,0.0986,0.1000,0.9000,2.3000,B,"d 60014496 3.43 km northeast of Cyrus,MO"
1999,10,10,17,35,51,36.56250,-89.60966,6.8100,0.6,36,35,6.0000,0.0704,0.1000,0.5000,1.2000,A,"d 60014497 1.03 km southwest of Howardville,MO"
